placement,entrant_name,user_id,event_id,event_date
1,Zain,2616,1151660,2024-11-02
2,Nouns | Aklo,182985,1151660,2024-11-02
3,LG | Wizzrobe,1719,1151660,2024-11-02
4,Liquid | Hungrybox,8916,1151660,2024-11-02
5,Soonsay,222015,1151660,2024-11-02
5,Spiral Cafe | Krudo,86490,1151660,2024-11-02
7,FLY | Jmook,2636297,1151660,2024-11-02
7,69% | Fiction,24347,1151660,2024-11-02
9,MxM | Joshman,53361,1151660,2024-11-02
9,Komodo,178798,1151660,2024-11-02
9,NOOT | Panda,18544,1151660,2024-11-02
9,Chem,476646,1151660,2024-11-02
13,20GX | Gahtzu,10163,1151660,2024-11-02
13,Wevans,98863,1151660,2024-11-02
13,UWRF | Ben,467537,1151660,2024-11-02
13,Salt,75333,1151660,2024-11-02
17,MOF,439608,1151660,2024-11-02
17,Equilateral,455260,1151660,2024-11-02
17,ABG | Nouns | salami,194471,1151660,2024-11-02
17,CPU0,275369,1151660,2024-11-02
17,max,1640387,1151660,2024-11-02
17,GLS | Dirtboy,859,1151660,2024-11-02
17,:3 | Jude,98230,1151660,2024-11-02
17,Lil | Junebug,2150,1151660,2024-11-02
25,Stone,40711,1151660,2024-11-02
25,Preeminent,216765,1151660,2024-11-02
25,prof,39048,1151660,2024-11-02
25,JChu,1841288,1151660,2024-11-02
25,Lowercase hero,162095,1151660,2024-11-02
25,Dimension,410247,1151660,2024-11-02
25,plush,135146,1151660,2024-11-02
25,DKBL | Walmart Shoes,11510,1151660,2024-11-02
33,C9 | Mang0,11097,1151660,2024-11-02
33,SandBag,357325,1151660,2024-11-02
33,Captain G,107466,1151660,2024-11-02
33,Profanity,1855689,1151660,2024-11-02
33,Reviewer,157727,1151660,2024-11-02
33,JCAM,48746,1151660,2024-11-02
33,Carbon,591358,1151660,2024-11-02
33,Maple,1553812,1151660,2024-11-02
33,Mango's Friend | Lucky,8768,1151660,2024-11-02
33,Silk | Den,4518,1151660,2024-11-02
33,UWRF | Lamonster,297776,1151660,2024-11-02
33,BB | Walby,10717,1151660,2024-11-02
33,eveningstar,1135401,1151660,2024-11-02
33,M1sf1re | kneemaster12,1538122,1151660,2024-11-02
33,USRP | Judas,9692,1151660,2024-11-02
33,LVL69GYAT,25354,1151660,2024-11-02
49,Schmang,43798,1151660,2024-11-02
49,sive,1033152,1151660,2024-11-02
49,Plumb,1653587,1151660,2024-11-02
49,Jbags,87261,1151660,2024-11-02
49,lilmark0,642379,1151660,2024-11-02
49,DKBL | psy-phy,40315,1151660,2024-11-02
49,DKBL | ypls,1469188,1151660,2024-11-02
49,BINGHI,303498,1151660,2024-11-02
49,Afmbot,1507242,1151660,2024-11-02
49,OGAGO | The Irate Quiggles,2134,1151660,2024-11-02
49,Thomasfalco2000,1588815,1151660,2024-11-02
49,Eclipse,931956,1151660,2024-11-02
49,rusty,24826,1151660,2024-11-02
49,OH | Rome0,979957,1151660,2024-11-02
49,Puppy,225461,1151660,2024-11-02
49,ADMJ,17412,1151660,2024-11-02
65,CLM/JPM | Skerzo,135239,1151660,2024-11-02
65,juss.,14237,1151660,2024-11-02
65,KeoKyle,1933739,1151660,2024-11-02
65,Doom,1944275,1151660,2024-11-02
65,Majinjune,2452572,1151660,2024-11-02
65,Nuclear | Rami,2119265,1151660,2024-11-02
65,Miranda,48321,1151660,2024-11-02
65,Rooster,11135,1151660,2024-11-02
65,Wahoo | Moist$,53649,1151660,2024-11-02
65,RompeToto | Jose,1798828,1151660,2024-11-02
65,BIGdumbass,394939,1151660,2024-11-02
65,GFU | No More Mr. Nicefire,12941,1151660,2024-11-02
65,Chinchilla,499359,1151660,2024-11-02
65,luckii,2499573,1151660,2024-11-02
65,DJoy,15110,1151660,2024-11-02
65,sinbad,6170,1151660,2024-11-02
65,Tvaj_,2243756,1151660,2024-11-02
65,P0LR8,281727,1151660,2024-11-02
65,Avester,46853,1151660,2024-11-02
65,the government,49251,1151660,2024-11-02
65,NSU | LaVaughn,419541,1151660,2024-11-02
65,SHDJ | Joe(y) Bats,2368,1151660,2024-11-02
65,Quadae,14268,1151660,2024-11-02
65,bottomfragger,6474,1151660,2024-11-02
65,Eliott,22823,1151660,2024-11-02
65,kneemaster12 | kneemaster12,23029,1151660,2024-11-02
65,CNH | PGH Fahey,563994,1151660,2024-11-02
65,mcdunzo | kneemaster12,399877,1151660,2024-11-02
65,veggies420,361638,1151660,2024-11-02
65,BLACKED | DJSALTYNUTZ,80337,1151660,2024-11-02
65,Woozy,1184239,1151660,2024-11-02
65,SarthLIVE,591595,1151660,2024-11-02
97,ROK PUP | Voo,7050,1151660,2024-11-02
97,Freezus,16650,1151660,2024-11-02
97,Lupini,2542736,1151660,2024-11-02
97,gadget,1405729,1151660,2024-11-02
97,diremaykr,2066358,1151660,2024-11-02
97,Jio,361804,1151660,2024-11-02
97,VT | Sunny,329718,1151660,2024-11-02
97,Necro flyer,618583,1151660,2024-11-02
97,RedX,29695,1151660,2024-11-02
97,Dr. Acula,2653705,1151660,2024-11-02
97,MtnDewd,395038,1151660,2024-11-02
97,jamV,103051,1151660,2024-11-02
97,TLHP | Zomsoth,9478,1151660,2024-11-02
97,jenova,942683,1151660,2024-11-02
97,Bkgl | Grips hard,2620083,1151660,2024-11-02
97,RBoy,13427,1151660,2024-11-02
97,Beastly,7638,1151660,2024-11-02
97,EtCETERA,96829,1151660,2024-11-02
97,Schmeez,602279,1151660,2024-11-02
97,Smoothini,272314,1151660,2024-11-02
97,5nowdog5,1819344,1151660,2024-11-02
97,RubenN52,1151649,1151660,2024-11-02
97,Scooze,2258295,1151660,2024-11-02
97,Jkiller,9830,1151660,2024-11-02
97,kneemaster12 | kneemaster12,17303,1151660,2024-11-02
97,$$$ | #1victimofcrime,1178051,1151660,2024-11-02
97,dansam | kneemaster12,106157,1151660,2024-11-02
97,SWFL | K-so,144737,1151660,2024-11-02
97,Twinkle Toes,1035067,1151660,2024-11-02
97,Ethan Shoe,48133,1151660,2024-11-02
97,paulscraft3388,1653346,1151660,2024-11-02
97,AlexFireWind,581462,1151660,2024-11-02
129,RM | Twist!?,1080189,1151660,2024-11-02
129,DTL | Trottah,43545,1151660,2024-11-02
129,Sketch,79650,1151660,2024-11-02
129,lil mayo,805635,1151660,2024-11-02
129,Payne,1768217,1151660,2024-11-02
129,211Housecat,2214788,1151660,2024-11-02
129,transrights420,923423,1151660,2024-11-02
129,phine,1624760,1151660,2024-11-02
129,MB Esports | Clay,2238408,1151660,2024-11-02
129,cam,549163,1151660,2024-11-02
129,ilikemyodds,1476587,1151660,2024-11-02
129,Mr.Wiggles,438561,1151660,2024-11-02
129,MF | Anon,802122,1151660,2024-11-02
129,Apes! | Benny,506115,1151660,2024-11-02
129,Stockholm Syndrome,216775,1151660,2024-11-02
129,meow | Broche,508264,1151660,2024-11-02
129,OJLord,144533,1151660,2024-11-02
129,kalebaseddiet,78630,1151660,2024-11-02
129,Goob,2033150,1151660,2024-11-02
129,Full Mast,27362,1151660,2024-11-02
129,Jboy,1881531,1151660,2024-11-02
129,Keychain,1013292,1151660,2024-11-02
129,Reverend Green,5494,1151660,2024-11-02
129,Diltune,20317,1151660,2024-11-02
129,Danity Kane,656439,1151660,2024-11-02
129,FDL | Izuna,43785,1151660,2024-11-02
129,recme,95733,1151660,2024-11-02
129,BOHO | Luigi,198136,1151660,2024-11-02
129,SMBL | Liv671,2801444,1151660,2024-11-02
129,ArticPeach,1052209,1151660,2024-11-02
129,Mando,2372108,1151660,2024-11-02
129,Minibever,1739517,1151660,2024-11-02
129,DOOMSAYER,2376763,1151660,2024-11-02
129,Klaxman,223818,1151660,2024-11-02
129,Akaza | Whoknows1981,2719331,1151660,2024-11-02
129,MrSpiffy,1759387,1151660,2024-11-02
129,Vimber,540777,1151660,2024-11-02
129,AZH,1867906,1151660,2024-11-02
129,Kajis,2748365,1151660,2024-11-02
129,Royal,367205,1151660,2024-11-02
